province;red;green;blue;x;x
2573;131;101;246;prov2573;x
2574;68;1;196;Oskarshamn;x
2575;194;214;145;Jönköping;x
2576;26;3;95;Sölvesborg;x
2577;152;1;46;Malmö;x
2578;89;121;246;prov2578;x
2579;215;2;196;Copenhagen;x
2580;47;1;145;Hanstholm;x
2581;173;199;95;Siljansnäs;x
2582;110;1;46;Flensburg;x
2583;236;51;246;Esbjerg;x
2584;8;121;196;Kaplankyr;x
2585;134;31;145;Sundsvall;x
2586;71;194;95;Gazik;x
2587;197;197;46;Näs;x
2588;29;41;246;Sörvik;x
2589;155;31;196;Sveg;x
2590;92;45;145;Hagfors;x
2591;218;26;95;prov2591;x
2592;50;131;46;prov2592;x
2593;221;144;246;prov2593;x
2594;176;181;246;prov2594;x
2595;113;131;196;prov2595;x
2596;239;18;145;prov2596;x
2597;11;51;95;prov2597;x
2598;137;28;46;prov2598;x
2599;74;15;246;prov2599;x
2600;200;31;196;prov2600;x
2601;32;64;145;prov2601;x
2602;158;114;95;prov2602;x
2603;95;122;46;prov2603;x
2604;53;131;196;prov2604;x
2605;179;219;145;prov2605;x
2606;116;3;95;prov2606;x
2607;242;255;46;prov2607;x
2608;14;130;246;prov2608;x
2609;140;131;196;prov2609;x
2610;77;132;145;prov2610;x
2611;203;41;95;prov2611;x
2612;35;221;46;prov2612;x
2613;161;131;246;prov2613;x
2614;98;31;196;Toteng;x
2615;224;44;145;Demarara;x
2616;56;31;95;Chardzou;x
2617;182;201;46;Qabo;x
2618;119;154;246;Dekar;x
2619;245;31;196;Ghanzi;x
2620;17;131;145;Epata;x
2621;143;19;95;Otjinene;x
2622;80;31;46;Hochfeld;x
2623;206;154;246;prov2623;x
2624;38;44;196;prov2624;x
2625;164;12;145;prov2625;x
2626;101;31;95;prov2626;x
2627;227;201;46;prov2627;x
2628;59;132;246;prov2628;x
2629;185;227;196;prov2629;x
2630;122;232;145;prov2630;x
2631;248;248;95;prov2631;x
2632;20;131;46;prov2632;x
2633;146;146;246;prov2633;x
2634;83;119;196;prov2634;x
2635;209;219;145;prov2635;x
2636;41;15;95;prov2636;x
2637;167;37;46;prov2637;x
2638;104;124;246;prov2638;x
2639;230;31;196;Covanera;x
2640;104;54;246;prov2640;x
2641;240;31;196;prov2641;x
2642;62;45;145;prov2642;x
2643;188;191;95;prov2643;x
2644;125;31;46;prov2644;x
2645;251;188;246;prov2645;x
2646;3;31;196;prov2646;x
2647;129;31;145;prov2647;x
2648;66;13;95;prov2648;x
2649;192;201;46;prov2649;x
2650;25;31;246;prov2650;x
2651;150;231;196;prov2651;x
2652;87;31;145;Kokoro;x
2653;213;213;95;Loruth;x
2654;45;131;46;prov2654;x
2655;171;31;246;Narus;x
2656;108;31;196;Halin;x
2657;234;31;145;Yake;x
2658;6;15;95;Qardho;x
2659;132;16;46;Xidda;x
2660;69;31;246;Bokh;x
2661;195;31;196;Magarauein;x
2662;27;141;145;Dacub;x
2663;153;31;95;Heigali;x
2664;90;31;46;Gorgor;x
2665;216;31;246;prov2665;x
2666;48;31;196;prov2666;x
2667;174;231;145;Fiq;x
2668;111;31;95;Araro;x
2669;237;31;46;Daye;x
2670;111;61;95;Andara;x
2671;237;231;46;Aktau;x
2672;192;101;46;Injibara;x
2673;51;255;40;prov2673;x
2674;60;214;57;prov2674;x
2675;29;38;119;prov2675;x
2676;150;146;184;prov2676;x
2677;48;55;127;prov2677;x
2678;214;113;131;prov2678;x
2679;21;117;104;prov2679;x
2680;55;130;71;prov2680;x
2681;76;118;155;prov2681;x
2682;92;59;239;prov2682;x
2683;130;64;29;prov2683;x
2684;79;130;125;prov2684;x
2685;237;46;40;prov2685;x
2686;44;214;56;Bintan;x
2687;216;49;158;prov2687;x
2688;130;85;130;R?sk;x
2689;198;98;83;Zahedan;x
2690;165;116;117;prov2690;x
2691;216;58;34;Kuh e Birk;x
2692;216;67;201;prov2692;x
2693;104;16;91;prov2693;x
2694;136;210;148;East Gangwon;x
2695;107;66;100;prov2695;x
2696;181;45;81;prov2696;x
2697;163;70;58;Tondo;x
2698;163;207;58;Pangasinan;x
2699;255;75;66;Bikol;x
2700;197;255;53;Panay;x
2701;219;211;164;prov2701;x
2702;65;219;88;Butuan;x
2703;104;158;82;prov2703;x
2704;132;76;108;prov2704;x
2705;131;183;111;prov2705;x
2706;255;61;138;prov2706;x
2707;234;86;86;prov2707;x
2708;255;107;28;prov2708;x
2709;196;102;196;prov2709;x
2710;87;204;89;prov2710;x
2711;105;135;119;prov2711;x
2712;175;65;144;prov2712;x
2713;255;228;94;prov2713;x
2714;255;89;185;prov2714;x
2715;127;150;255;prov2715;x
2716;137;255;124;prov2716;x
2717;201;219;43;prov2717;x
2718;241;207;129;prov2718;x
2719;119;128;17;prov2719;x
2720;82;206;171;prov2720;x
2721;131;198;119;prov2721;x
2722;178;198;73;prov2722;x
2723;33;198;152;prov2723;x
2724;221;212;104;prov2724;x
2725;124;63;62;prov2725;x
2726;147;120;31;prov2726;x
2727;255;141;71;prov2727;x
2728;93;107;37;prov2728;x
2729;255;102;79;Chita;x
2730;38;104;109;prov2730;x
2731;53;255;77;Kultuk;x
2732;45;107;40;prov2732;x
2733;255;101;63;prov2733;x
2734;170;83;124;prov2734;x
2735;32;82;163;prov2735;x
2736;253;255;158;Tashir;x
2737;124;56;0;prov2737;x
2738;186;139;0;prov2738;x
2739;152;83;186;prov2739;x
2740;249;177;179;prov2740;x
2741;138;58;45;Jeju;x
2742;162;64;128;Yukjin;x
2743;209;139;185;Gyeongseong;x
2744;122;48;97;Nyeongbyeon;x
2745;134;53;105;West Gyeongsang;x
2746;213;38;84;Vidin;x
2747;106;186;80;Khara Narin Ula;x
2748;80;32;128;Jianchang;x
2749;37;208;234;Tikhvin;x
2750;234;227;107;Plovdiv;x
2751;68;230;179;Cuenca;x
2752;3;196;128;Romsdal;x
2753;188;67;67;Narbonne;x
2754;231;35;179;La Mancha;x
2755;68;8;179;Soria;x
2756;166;56;206;prov2756;x
2757;86;116;66;Kaffa;x
2758;46;186;146;Illubabor;x
2759;116;166;116;Gambela;x
2760;126;216;46;Hadiya;x
2761;134;44;124;Arsi;x
2762;120;55;111;Damot;x
2763;48;148;218;Asosa;x
2764;26;216;116;Ausa;x
2765;146;66;126;Assab;x
2766;186;46;176;Mendefera;x
2767;82;128;128;Enderta;x
2768;198;74;105;Angot;x
2769;193;91;31;Lasta;x
2770;58;147;124;Agew;x
2771;71;100;145;Semien;x
2772;145;101;5;Dembiya;x
2773;151;190;194;Mora;x
2774;93;188;84;prov2774;x
2775;204;79;98;prov2775;x
2776;89;155;254;prov2776;x
2777;89;124;82;prov2777;x
2778;178;66;140;prov2778;x
2779;183;255;142;prov2779;x
2780;219;174;92;prov2780;x
2781;89;138;43;prov2781;x
2782;206;152;45;prov2782;x
2783;155;170;68;prov2783;x
2784;142;151;215;prov2784;x
2785;255;153;153;prov2785;x
2786;86;100;255;Bosaso;x
2787;201;151;89;Hamasien;x
2788;201;201;89;Hafun;x
2789;194;170;163;Las Khorey;x
2790;194;89;105;Sanaag;x
2791;126;107;255;Ankober;x
2792;211;163;46;Togdheer;x
2793;97;209;85;Hargeisa;x
2794;206;145;88;prov2794;x
2795;43;245;148;prov2795;x
2796;183;132;255;prov2796;x
2797;200;122;110;Shendy;x
2798;160;160;88;Soba;x
2799;48;97;59;Sennar;x
2800;167;174;136;Kosti;x
2801;47;174;78;Medwa;x
2802;137;75;113;Kobbe;x
2803;194;235;0;Yamma;x
2804;114;125;229;Karafua;x
2805;27;143;57;Marga;x
2806;208;224;161;Mayori;x
2807;31;196;124;Zigindi;x
2808;212;203;165;Garoua;x
2809;193;104;146;N'Guigmi;x
2810;184;224;133;Aney;x
2811;196;122;203;Zerkoum;x
2812;39;189;75;Koné;x
2813;68;93;174;Gouim;x
2814;66;225;110;Tampoui;x
2815;147;198;249;Gninga;x
2816;232;144;132;Doulou;x
2817;215;227;10;Toêga;x
2818;215;34;10;Bonyolo;x
2819;205;227;166;Dassa;x
2820;210;55;24;Taréba;x
2821;203;13;178;Koayo;x
2822;203;230;178;Soroni;x
2823;162;29;132;Tissi;x
2824;26;229;50;Léri;x
2825;208;231;17;Dalanian;x
2826;227;10;66;Fassiri;x
2827;234;182;195;Lekoro;x
2828;155;76;12;Pirogue;x
2829;212;200;121;Férédou;x
2830;212;54;121;Bisselia;x
2831;129;170;176;Fasselia;x
2832;53;203;7;Merna;x
2833;203;28;28;Totala;x
2834;229;187;219;Yereya;x
2835;227;205;162;Soro;x
2836;121;191;224;Sonefini;x
2837;164;195;139;Moyani;x
2838;203;49;78;Kirsane;x
2839;223;236;112;Bamba;x
2840;192;102;234;Farama;x
2841;87;166;169;Foria;x
2842;74;6;176;Yirikolia;x
2843;115;227;215;Kongola;x
2844;207;88;96;Kolodou;x
2845;220;218;83;PROV2845;x
2846;201;29;167;prov2846;x
2847;61;225;80;prov2847;x
2848;112;183;0;prov2848;x
2849;195;231;140;prov2849;x
2850;238;42;55;prov2850;x
2851;217;40;128;prov2851;x
2852;102;64;154;prov2852;x
2853;239;193;128;prov2853;x
2854;39;54;255;prov2854;x
2855;175;213;219;prov2855;x
2856;80;211;231;prov2856;x
2857;131;154;204;prov2857;x
2858;138;169;13;prov2858;x
2859;243;235;206;prov2859;x
2860;179;64;89;prov2860;x
2861;130;104;224;prov2861;x
2862;28;77;217;prov2862;x
2863;220;131;82;prov2863;x
2864;16;91;52;prov2864;x
2865;196;165;91;prov2865;x
2866;234;27;27;prov2866;x
2867;154;92;25;prov2867;x
2868;201;74;24;prov2868;x
2869;225;248;32;prov2869;x
2870;198;12;148;prov2870;x
2871;162;91;52;prov2871;x
2872;94;52;213;prov2872;x
2873;141;225;31;prov2873;x
2874;27;159;129;prov2874;x
2875;179;101;229;prov2875;x
2876;58;117;171;prov2876;x
2877;97;56;208;prov2877;x
2878;191;40;143;prov2878;x
2879;9;140;159;prov2879;x
2880;164;234;53;prov2880;x
2881;124;22;150;prov2881;x
2882;140;215;23;prov2882;x
2883;73;105;12;prov2883;x
2884;239;33;57;prov2884;x
2885;237;42;10;prov2885;x
2886;219;26;16;prov2886;x
2887;13;172;47;prov2887;x
2888;60;68;219;prov2888;x
2889;101;200;35;prov2889;x
2890;184;44;219;prov2890;x
2891;177;115;49;prov2891;x
2892;108;80;213;prov2892;x
2893;108;140;23;prov2893;x
2894;51;88;196;prov2894;x
2895;50;191;200;prov2895;x
2896;234;61;69;prov2896;x
2897;116;224;158;prov2897;x
2898;237;44;0;prov2898;x
2899;232;197;34;prov2899;x
2900;213;84;63;prov2900;x
2901;219;210;106;prov2901;x
2902;30;80;222;prov2902;x
2903;225;47;5;prov2903;x
2904;198;166;54;prov2904;x
2905;227;31;59;prov2905;x
2906;219;44;97;prov2906;x
2907;31;236;55;prov2907;x
2908;231;147;101;prov2908;x
2909;56;203;20;prov2909;x
2910;220;138;41;prov2910;x
2911;83;46;201;prov2911;x
2912;232;205;202;prov2912;x
2913;208;20;175;prov2913;x
2914;62;16;191;prov2914;x
2915;133;105;215;prov2915;x
2916;200;153;63;prov2916;x
2917;81;145;18;prov2917;x
2918;239;221;25;prov2918;x
2919;128;188;22;prov2919;x
2920;241;204;106;prov2920;x
2921;217;232;114;prov2921;x
2922;21;102;201;prov2922;x
2923;218;229;92;prov2923;x
2924;94;145;166;prov2924;x
2925;49;196;123;prov2925;x
2926;52;123;87;prov2926;x
2927;200;160;82;prov2927;x
2928;229;22;80;prov2928;x
2929;166;19;60;prov2929;x
2930;239;225;105;prov2930;x
2931;44;225;91;prov2931;x
2932;44;72;166;Waddai;x
2933;43;143;201;prov2933;x
2934;222;176;35;prov2934;x
2935;239;49;105;prov2935;x
2936;72;80;35;prov2936;x
2937;225;45;45;prov2937;x
2938;236;171;15;prov2938;x
2939;236;78;0;prov2939;x
2940;167;186;36;prov2940;x
2941;12;149;188;prov2941;x
2942;31;124;26;prov2942;x
2943;45;116;57;prov2943;x
2944;219;84;58;prov2944;x
2945;121;162;208;prov2945;x
2946;42;72;201;prov2946;x
2947;68;225;26;prov2947;x
2948;196;104;191;prov2948;x
2949;72;198;51;prov2949;x
2950;32;218;173;prov2950;x
2951;236;57;116;prov2951;x
2952;236;220;116;prov2952;x
2953;236;222;116;prov2953;x
2954;29;59;159;Djerba;x
2955;107;121;191;Ingolstadt;x
2956;224;134;54;Straubing;x
2957;70;224;54;Regensburg;x
2958;239;33;81;Osterode;x
2959;255;133;59;Tarnow;x
2960;61;201;123;Sadecki;x
2961;241;249;20;Lwow;x
2962;208;213;71;Rowne;x
2963;85;232;161;Notec/Bydgoszcz;x
2964;75;169;217;Altmark;x
2965;52;253;37;Plosk;x
2966;243;1;69;Glogau;x
2967;32;251;212;Eger;x
2968;88;163;215;Budejovice;x
2969;121;225;101;Sternberg;x
2970;255;239;163;Hradekco;x
2971;231;154;5;Hoya;x
2972;249;240;1;Paderborn;x
2973;255;162;53;Meppen;x
2974;248;19;19;Loon;x
2975;42;231;108;Rudnya;x
2976;205;23;23;Umbria;x
2977;248;231;136;Urbino;x
2978;99;204;234;Arezzo;x
2979;192;219;10;Novara;x
2980;241;15;15;Lucca;x
2981;222;108;69;Glazov;x
2982;227;135;53;Syracuse;x
2983;150;159;47;Salerno;x
2984;206;227;169;Costenza;x
2985;223;236;73;Capitanata;x
2986;55;246;23;Cagliari;x
2987;220;251;47;Urgell;x
2988;232;11;11;Tarragona;x
2989;200;58;78;Rioja;x
2990;181;150;96;Teruel;x
2991;243;21;172;Draguignan;x
2992;91;125;222;Albenga;x
2993;136;48;142;Stargard;x
2994;248;245;157;Greifswald;x
2995;234;228;174;Stolp;x
2996;229;171;33;Wismar;x
2997;34;25;232;Pomerelia;x
2998;48;193;191;Bucaresti;x
2999;255;90;203;Hormuz;x
3000;231;176;70;Nis;x
3001;232;5;5;Skopje;x
3002;134;198;192;Sarajevo;x
3003;188;110;220;Euboea;x
3004;189;110;220;prov3004;x
3005;190;110;220;prov3005;x
3006;182;29;192;prov3006;x
3007;192;110;220;prov3007;x
3008;107;145;205;prov3008;x
3009;194;110;220;prov3009;x
3010;47;165;4;prov3010;x
3011;20;144;119;prov3011;x
3012;108;18;176;prov3012;x
3013;199;110;220;prov3013;x
3014;78;12;52;prov3014;x
3015;179;181;132;prov3015;x
3016;135;195;32;prov3016;x
3017;12;234;37;prov3017;x
3018;211;68;49;prov3018;x
3019;130;98;50;prov3019;x
3020;60;235;124;prov3020;x
3021;22;195;74;prov3021;x
3022;146;44;1;prov3022;x
3023;193;155;106;prov3023;x
3024;207;110;223;prov3024;x
3025;118;85;233;prov3025;x
3026;98;224;238;prov3026;x
3027;144;147;142;prov3027;x
3028;98;31;96;prov3028;x
3029;98;152;43;prov3029;x
3030;119;249;180;prov3030;x
3031;174;38;55;prov3031;x
3032;228;19;173;prov3032;x
3033;207;110;232;prov3033;x
3034;35;253;31;prov3034;x
3035;59;78;240;prov3035;x
3036;3;159;172;prov3036;x
3037;0;80;68;prov3037;x
3038;228;24;24;prov3038;x
3039;15;205;139;prov3039;x
3040;207;110;239;prov3040;x
3041;147;18;204;prov3041;x
3042;141;254;34;prov3042;x
3043;195;8;95;prov3043;x
3044;207;110;243;prov3044;x
3045;64;121;66;prov3045;x
3046;226;42;202;prov3046;x
3047;207;110;246;prov3047;x
3048;68;34;133;prov3048;x
3049;107;5;7;prov3049;x
3050;160;246;11;prov3050;x
3051;85;185;2;prov3051;x
3052;208;110;1;prov3052;x
3053;147;182;115;prov3053;x
3054;90;151;44;prov3054;x
3055;165;68;204;prov3055;x
3056;108;75;228;prov3056;x
3057;207;110;6;prov3057;x
3058;99;58;96;prov3058;x
3059;145;19;74;prov3059;x
3060;80;183;95;prov3060;x
3061;207;110;10;prov3061;x
3062;126;211;206;prov3062;x
3063;91;35;18;prov3063;x
3064;140;45;4;prov3064;x
3065;207;110;14;prov3065;x
3066;207;110;15;prov3066;x
3067;207;110;16;prov3067;x
3068;207;110;17;prov3068;x
3069;207;110;18;prov3069;x
3070;207;110;19;prov3070;x
3071;207;110;20;prov3071;x
3072;207;110;21;prov3072;x
3073;207;110;22;prov3073;x
3074;194;218;42;prov3074;x
3075;196;92;132;prov3075;x
3076;160;88;109;prov3076;x
3077;207;110;26;prov3077;x
3078;207;110;27;prov3078;x
3079;207;110;28;prov3079;x
3080;207;110;29;prov3080;x
3081;207;110;30;prov3081;x
3082;207;110;31;prov3082;x
3083;207;110;32;prov3083;x
3084;207;110;33;prov3084;x
3085;207;110;34;prov3085;x
3086;207;110;35;prov3086;x
3087;207;110;36;prov3087;x
3088;207;110;37;prov3088;x
3089;207;110;38;prov3089;x
3090;207;110;39;prov3090;x
3091;207;110;40;prov3091;x
3092;207;110;41;prov3092;x
3093;207;110;42;prov3093;x
3094;207;110;43;prov3094;x
3095;207;110;44;prov3095;x
3096;136;134;12;prov3096;x
3097;61;210;208;prov3097;x
3098;118;232;114;prov3098;x
3099;147;207;60;prov3099;x
3100;66;61;117;prov3100;x
3101;207;110;50;prov3101;x
3102;249;5;153;prov3102;x
3103;207;110;52;prov3103;x
3104;71;83;25;prov3104;x
3105;13;92;241;prov3105;x
3106;207;110;55;prov3106;x
3107;237;68;124;prov3107;x
3108;207;110;57;prov3108;x
3109;207;110;58;prov3109;x
3110;228;8;171;prov3110;x
3111;80;145;187;prov3111;x
3112;24;180;222;prov3112;x
3113;207;110;62;prov3113;x
3114;135;69;88;prov3114;x
3115;207;110;64;prov3115;x
3116;214;90;205;prov3116;x
3117;4;193;54;prov3117;x
3118;130;125;58;prov3118;x
3119;180;126;236;prov3119;x
3120;2;176;132;prov3120;x
3121;37;80;57;prov3121;x
3122;212;25;226;prov3122;x
3123;188;95;92;prov3123;x
3124;47;246;103;prov3124;x
3125;223;69;86;prov3125;x
3126;203;133;177;prov3126;x
3127;174;82;27;prov3127;x
3128;232;230;186;prov3128;x
3129;207;110;78;prov3129;x
3130;242;167;230;prov3130;x
3131;195;107;148;prov3131;x
3132;207;110;81;prov3132;x
3133;207;110;82;prov3133;x
3134;142;125;242;prov3134;x
3135;170;215;7;prov3135;x
3136;158;137;7;prov3136;x
3137;45;205;112;prov3137;x
3138;236;232;98;prov3138;x
3139;21;166;205;prov3139;x
3140;33;22;108;prov3140;x
3141;38;70;44;prov3141;x
3142;133;176;134;prov3142;x
3143;184;42;184;prov3143;x
3144;225;230;94;prov3144;x
3145;207;110;94;prov3145;x
3146;99;133;124;prov3146;x
3147;92;74;211;prov3147;x
3148;207;110;97;prov3148;x
3149;114;147;187;prov3149;x
3150;207;110;99;prov3150;x
3151;168;67;174;prov3151;x
3152;42;177;101;prov3152;x
3153;207;110;102;prov3153;x
3154;90;38;216;prov3154;x
3155;122;139;54;prov3155;x
3156;219;32;0;prov3156;x
3157;239;204;149;prov3157;x
3158;244;97;32;prov3158;x
3159;217;166;43;prov3159;x
3160;142;185;186;prov3160;x
3161;100;201;61;prov3161;x
3162;38;83;21;prov3162;x
3163;169;74;32;prov3163;x
3164;215;80;147;prov3164;x
3165;79;160;47;prov3165;x
3166;139;53;205;prov3166;x
3167;185;135;224;prov3167;x
3168;201;54;85;prov3168;x
3169;222;145;161;prov3169;x
3170;217;108;129;Al Qadirif;x
3171;155;61;79;prov3171;x
3172;227;164;55;prov3172;x
3173;234;204;150;prov3173;x
3174;200;19;117;prov3174;x
3175;49;155;99;prov3175;x
3176;38;234;130;prov3176;x
3177;44;52;201;prov3177;x
3178;145;165;177;prov3178;x
3179;220;30;106;prov3179;x
3180;171;67;109;prov3180;x
3181;219;159;183;prov3181;x
3182;44;123;42;prov3182;x
3183;106;189;104;prov3183;x
3184;33;220;28;prov3184;x
3185;225;80;159;prov3185;x
3186;123;127;208;prov3186;x
3187;210;164;53;prov3187;x
3188;46;174;176;prov3188;x
3189;28;134;135;prov3189;x
3190;208;113;137;prov3190;x
3191;57;112;35;prov3191;x
3192;169;127;77;prov3192;x
3193;234;32;70;prov3193;x
3194;78;126;60;prov3194;x
3195;30;188;53;prov3195;x
3196;215;196;132;prov3196;x
3197;215;17;73;prov3197;x
3198;141;193;135;prov3198;x
3199;57;208;42;prov3199;x
3200;203;160;93;prov3200;x
3201;172;118;32;prov3201;x
3202;220;52;0;prov3202;x
3203;187;203;173;prov3203;x
3204;133;213;62;prov3204;x
3205;97;177;26;prov3205;x
3206;28;191;70;prov3206;x
3207;219;44;196;prov3207;x
3208;207;205;37;prov3208;x
3209;181;113;48;prov3209;x
3210;227;125;26;prov3210;x
3211;239;192;146;prov3211;x
3212;191;117;46;prov3212;x
3213;53;152;36;prov3213;x
3214;145;76;136;prov3214;x
3215;219;94;40;prov3215;x
3216;220;158;209;prov3216;x
3217;120;115;207;prov3217;x
3218;82;225;176;prov3218;x
3219;217;90;204;prov3219;x
3220;217;173;199;prov3220;x
3221;32;114;111;prov3221;x
3222;87;220;115;prov3222;x
3223;219;217;53;prov3223;x
3224;52;121;25;prov3224;x
3225;213;60;93;prov3225;x
3226;96;201;25;prov3226;x
3227;219;217;76;prov3227;x
3228;101;224;33;prov3228;x
3229;140;15;150;prov3229;x
3230;150;15;175;prov3230;x
3231;160;15;200;prov3231;x
3232;170;15;100;prov3232;x
3233;180;15;150;prov3233;x
3234;190;15;175;prov3234;x
3235;200;15;200;prov3235;x
3236;210;15;100;prov3236;x
3237;220;15;150;prov3237;x
3238;230;15;175;prov3238;x
3239;240;15;200;prov3239;x
3240;250;15;100;prov3240;x
3241;207;15;150;prov3241;x
3242;207;15;175;prov3242;x
3243;207;15;200;prov3243;x
3244;197;15;100;prov3244;x
3245;207;15;100;prov3245;x
3246;197;15;150;prov3246;x
3247;231;127;43;Sutherland;x
3248;119;212;150;Saintonge;x
3249;157;124;213;Aurilac;x
3250;103;160;108;prov3250;x
3251;145;85;134;prov3251;x
3252;156;39;189;Mazyr;x
3253;119;162;166;Belyov;x
3254;205;163;151;Bezhetsk;x
3255;180;212;180;Desmond;x
3256;177;112;53;Sligo;x
3257;160;91;132;Kildare;x
3258;185;241;202;Ulster;x
3259;43;136;207;Shenkursk;x
3260;43;106;43;Birkaland;x
3261;109;195;109;Kexholm;x
3262;210;205;68;Szolnok;x
3263;229;71;55;Bacs;x
3264;146;198;217;Turda;x
3265;142;201;142;Kiralyf?ld;x
3266;53;164;53;Ust-Vym;x
3267;222;47;96;Somerset;x
3268;227;54;54;Nanbu;x
3269;70;229;231;prov3269;x
3270;88;239;241;prov3270;x
3271;103;216;217;prov3271;x
3272;139;230;231;prov3272;x
3273;45;225;227;Zaysan;x
3274;79;222;224;Alakol;x
3275;40;196;198;Issyk-Kul;x
3276;54;54;236;prov3276;x
3277;34;34;210;prov3277;x
3278;207;42;19;Ditmarschen;x
3279;198;219;57;Aarhus;x
3280;127;186;98;Sm?lenene;x
3281;222;69;44;Bratsberg;x
3282;201;191;169;Agdesiden;x
3283;225;223;19;Jotenheimen;x
3284;74;217;74;Rostov;x
3285;222;151;200;Luki;x
3286;44;184;44;Kolding;x
3287;145;151;212;?vora;x
3288;208;10;168;prov3288;x
3289;113;153;0;prov3289;x
3290;225;223;21;prov3290;x
3291;225;223;23;Pyrenees;x
3292;225;223;25;Carpathians;x
3293;225;223;27;Caucasus;x
3294;225;223;29;The Alps;x
3295;117;150;26;Janjero;x
3296;237;230;38;Alps2;x
3297;224;220;117;Alps3;x
3298;208;202;39;Alps4;x
3299;231;224;22;Alps5;x
3300;220;144;23;Elfsborg;x
3301;150;213;76;Dalsland;x
3302;220;78;202;G?inge;x
3303;54;157;76;Tioh?rad/V?rend;x
3304;195;207;97;High Atlas;x
3305;135;142;79;High Atlas2;x
3306;222;203;239;Aures;x
3307;111;33;184;Zagros;x
3308;176;122;149;Abarquh;x
3309;22;236;239;Zagros2;x
3310;106;34;172;Syrmia;x
3311;200;147;147;Durres;x
3312;15;161;198;Lezhe;x
3313;81;63;217;Branicevo;x
3314;222;79;239;Elburz;x
3315;16;119;24;Pontic Mountains;x
3316;24;212;37;Armenian Highlands;x
3317;224;105;71;Hyuga;x
3318;171;64;58;Higo;x
3319;222;162;158;Hizen;x
3320;148;243;182;Iwami;x
3321;29;167;101;Bizen;x
3322;136;40;113;Tango;x
3323;164;211;156;Iyo;x
3324;137;170;36;Kii;x
3325;219;191;83;Shinano;x
3326;183;128;213;Sagami;x
3327;74;53;198;Shimousa;x
3328;150;104;225;Shimotsuke;x
3329;207;150;214;Ugo;x
3330;102;179;145;Oshima;x
3331;94;52;48;Yongping;x
3332;151;185;125;Zhending;x
3333;104;143;106;Haizhou;x
3334;148;197;227;Huangzhou;x
3335;56;144;141;Fengxiang;x
3336;45;117;59;Tongren;x
3337;29;161;216;Hulan;x
3338;44;97;35;Jianzhou;x
3339;186;143;58;Taining;x
3340;89;66;107;Ju Ud;x
3341;44;45;128;Anding;x
3342;35;68;112;Nagchu;x
3343;38;129;72;Balikul;x
3344;129;51;84;Turpan;x
3345;196;198;53;Qurqara-usu;x
3346;129;112;172;Maralbexi;x
3347;101;69;107;Yangi Hissar;x
3348;72;32;16;Dazhou;x
3349;122;61;105;Jiazhou;x
3350;40;46;10;Luzhou;x
3351;26;53;83;Kalar;x
3352;22;100;123;Fudali;x
3353;74;143;77;Ulch;x
3354;52;80;119;Pijin;x
3355;69;105;171;Buteha;x
3356;117;42;41;Bayan Tumen;x
3357;44;113;137;Khiagt;x
3358;148;144;46;Dundgovi;x
3359;50;81;144;Ulaangom;x
3360;209;115;2;Hetao;x
3361;36;150;179;Tokai Sea;x
3362;64;173;200;Coast of Hokkaido;x
3363;29;124;148;North Japan Basin;x
3364;105;96;64;Daegu;x
3365;195;44;140;Naju;x
3366;188;200;56;Chungju;x
3367;158;186;44;Suwon;x
3368;231;184;20;Haeju;x
3369;145;81;35;Ganggye;x
3370;31;182;184;Bahai Sea;x
3371;45;117;167;Eastern Yellow Sea;x
3372;144;225;232;Vistula Lagoon;x
3373;255;0;0;Trencin;x
3374;48;237;244;Olomouc;x
3375;37;208;93;Liegnitz;x
3376;239;10;10;Belgrade;x
3377;89;225;36;Fejer;x
3378;203;127;53;Wenden;x
3379;35;224;48;Ula;x
3380;239;225;69;Toropets;x
3381;170;114;128;Starodub;x
3382;69;133;239;Vyazma;x
3383;152;182;201;Mstislav;x
3384;34;217;219;Owrucz;x
3385;215;30;112;Kashin;x
3386;141;220;172;Zubtsov;x
3387;153;30;210;Mologa;x
3388;46;39;195;Mozhaisk;x
3389;83;167;188;Kolomna;x
3390;15;241;244;Yuriev;x
3391;222;17;17;Starodub;x
3392;215;103;103;Pronsk;x
3393;44;142;46;Solvychegodsk;x
3394;44;152;95;prov3394;x
3395;9;169;133;prov3395;x
3396;201;146;58;Velsk;x
3397;79;181;81;Vyshny Volochyok;x
3398;166;50;94;Ustyuzhna;x
3399;31;227;36;Totma;x
3400;171;13;54;Sol Galitskaya;x
3401;159;200;147;Tetyushi;x
3402;39;208;178;Ar-Chally;x
3403;191;107;198;Izhkar;x
3404;198;197;95;Bolgar;x
3405;213;56;56;Aqabah;x
3406;214;231;24;Al Wajh;x
3407;209;227;59;Azraq;x
3408;91;196;33;Suwayda;x
3409;255;14;59;Al Jawf;x
3410;127;84;164;Al-Kariatan;x
3411;31;210;90;Sudayr;x
3412;53;200;195;Al-Yamamah;x
3413;188;102;18;Jabal Tubaiq;x
3414;219;23;88;Taifa;x
3415;69;59;200;Qunfudhah;x
3416;67;107;179;Zabid;x
3417;215;128;24;Taiz;x
3418;67;191;24;Dhamar;x
3419;210;179;54;Sahda;x
3420;224;24;38;Shihr;x
3421;99;150;71;Al Ghayda;x
3422;181;124;124;Baraimi Oasis;x
3423;187;208;10;Sur;x
3424;200;92;20;Ibra;x
3425;83;203;86;Shatt;x
3426;17;195;138;Shushtar;x
